tipo,ref,cor,numero,quantidade,programacao,status,data_lancamento,data_finalizacao
Pesponto,TNCV010,PRETO,44,36,F065 - CANO BAIXO PRETO,Finalizado,2026-04-02 18:25:02.179305+00,2026-04-02 18:28:46.122+00
Pesponto,TNCV010,BORDO,34,12,F066 - CANO BAIXO BORDO,Finalizado,2026-04-02 18:25:29.4241+00,2026-04-02 18:28:43.97+00
Pesponto,TNCV010,BORDO,35,12,F066 - CANO BAIXO BORDO,Finalizado,2026-04-02 18:25:29.4241+00,2026-04-02 18:28:43.97+00
Pesponto,TNCV010,BORDO,36,12,F066 - CANO BAIXO BORDO,Finalizado,2026-04-02 18:25:29.4241+00,2026-04-02 18:28:43.97+00
Pesponto,TNCV010,BORDO,37,12,F066 - CANO BAIXO BORDO,Finalizado,2026-04-02 18:25:29.4241+00,2026-04-02 18:28:43.97+00
Pesponto,TNCV010,BORDO,38,12,F066 - CANO BAIXO BORDO,Finalizado,2026-04-02 18:25:29.4241+00,2026-04-02 18:28:43.97+00
Pesponto,TNCV010,BORDO,39,12,F066 - CANO BAIXO BORDO,Finalizado,2026-04-02 18:25:29.4241+00,2026-04-02 18:28:43.97+00
Pesponto,TNCV010,BORDO,40,12,F066 - CANO BAIXO BORDO,Finalizado,2026-04-02 18:25:29.4241+00,2026-04-02 18:28:43.97+00
Pesponto,TNCV010,BORDO,41,12,F066 - CANO BAIXO BORDO,Finalizado,2026-04-02 18:25:29.4241+00,2026-04-02 18:28:43.97+00
Pesponto,TNCV010,BORDO,42,12,F066 - CANO BAIXO BORDO,Finalizado,2026-04-02 18:25:29.4241+00,2026-04-02 18:28:43.97+00
Pesponto,TNCV010,BORDO,43,12,F066 - CANO BAIXO BORDO,Finalizado,2026-04-02 18:25:29.4241+00,2026-04-02 18:28:43.97+00
Pesponto,TNCV010,BORDO,44,12,F066 - CANO BAIXO BORDO,Finalizado,2026-04-02 18:25:29.4241+00,2026-04-02 18:28:43.97+00
Pesponto,TNCV010,CINZA,34,12,F067 - CANO BAIXO CINZA,Finalizado,2026-04-02 18:25:59.588862+00,2026-04-02 18:28:41.302+00
Pesponto,TNCV010,CINZA,35,24,F067 - CANO BAIXO CINZA,Finalizado,2026-04-02 18:25:59.588862+00,2026-04-02 18:28:41.302+00
Pesponto,TNCV010,CINZA,36,24,F067 - CANO BAIXO CINZA,Finalizado,2026-04-02 18:25:59.588862+00,2026-04-02 18:28:41.302+00
Pesponto,TNCV010,CINZA,37,24,F067 - CANO BAIXO CINZA,Finalizado,2026-04-02 18:25:59.588862+00,2026-04-02 18:28:41.302+00
Pesponto,TNCV010,CINZA,38,12,F067 - CANO BAIXO CINZA,Finalizado,2026-04-02 18:25:59.588862+00,2026-04-02 18:28:41.302+00
Pesponto,TNCV010,CINZA,39,12,F067 - CANO BAIXO CINZA,Finalizado,2026-04-02 18:25:59.588862+00,2026-04-02 18:28:41.302+00
Pesponto,TNCV010,CINZA,40,12,F067 - CANO BAIXO CINZA,Finalizado,2026-04-02 18:25:59.588862+00,2026-04-02 18:28:41.302+00
Pesponto,TNCV010,CINZA,41,12,F067 - CANO BAIXO CINZA,Finalizado,2026-04-02 18:25:59.588862+00,2026-04-02 18:28:41.302+00
Pesponto,TNCV010,CINZA,42,12,F067 - CANO BAIXO CINZA,Finalizado,2026-04-02 18:25:59.588862+00,2026-04-02 18:28:41.302+00
Pesponto,TNCV010,CINZA,43,12,F067 - CANO BAIXO CINZA,Finalizado,2026-04-02 18:25:59.588862+00,2026-04-02 18:28:41.302+00
Pesponto,TNCV010,CINZA,44,12,F067 - CANO BAIXO CINZA,Finalizado,2026-04-02 18:25:59.588862+00,2026-04-02 18:28:41.302+00
Pesponto,BTCV010,PRETO,34,36,F068 - CANO ALTO PRETO,Finalizado,2026-04-02 18:26:41.147268+00,2026-04-02 18:28:39.422+00
Pesponto,BTCV010,PRETO,35,36,F068 - CANO ALTO PRETO,Finalizado,2026-04-02 18:26:41.147268+00,2026-04-02 18:28:39.422+00
Pesponto,BTCV010,PRETO,36,36,F068 - CANO ALTO PRETO,Finalizado,2026-04-02 18:26:41.147268+00,2026-04-02 18:28:39.422+00
Pesponto,BTCV010,PRETO,37,36,F068 - CANO ALTO PRETO,Finalizado,2026-04-02 18:26:41.147268+00,2026-04-02 18:28:39.422+00
Pesponto,BTCV010,PRETO,38,36,F068 - CANO ALTO PRETO,Finalizado,2026-04-02 18:26:41.147268+00,2026-04-02 18:28:39.422+00
Pesponto,BTCV010,PRETO,39,36,F068 - CANO ALTO PRETO,Finalizado,2026-04-02 18:26:41.147268+00,2026-04-02 18:28:39.422+00
Pesponto,BTCV010,PRETO,40,36,F068 - CANO ALTO PRETO,Finalizado,2026-04-02 18:26:41.147268+00,2026-04-02 18:28:39.422+00
Pesponto,BTCV010,PRETO,41,36,F068 - CANO ALTO PRETO,Finalizado,2026-04-02 18:26:41.147268+00,2026-04-02 18:28:39.422+00
Pesponto,BTCV010,PRETO,42,36,F068 - CANO ALTO PRETO,Finalizado,2026-04-02 18:26:41.147268+00,2026-04-02 18:28:39.422+00
Pesponto,BTCV010,PRETO,43,36,F068 - CANO ALTO PRETO,Finalizado,2026-04-02 18:26:41.147268+00,2026-04-02 18:28:39.422+00
Pesponto,BTCV010,PRETO,44,36,F068 - CANO ALTO PRETO,Finalizado,2026-04-02 18:26:41.147268+00,2026-04-02 18:28:39.422+00
Pesponto,TNCV010,PRETO,34,36,F069 - CANO BAIXO PRETO,Finalizado,2026-04-02 18:27:17.714077+00,2026-04-02 18:28:37.659+00
Pesponto,TNCV010,PRETO,35,36,F069 - CANO BAIXO PRETO,Finalizado,2026-04-02 18:27:17.714077+00,2026-04-02 18:28:37.659+00
Pesponto,TNCV010,PRETO,36,36,F069 - CANO BAIXO PRETO,Finalizado,2026-04-02 18:27:17.714077+00,2026-04-02 18:28:37.659+00
Pesponto,TNCV010,PRETO,37,36,F069 - CANO BAIXO PRETO,Finalizado,2026-04-02 18:27:17.714077+00,2026-04-02 18:28:37.659+00
Pesponto,TNCV010,PRETO,38,36,F069 - CANO BAIXO PRETO,Finalizado,2026-04-02 18:27:17.714077+00,2026-04-02 18:28:37.659+00
Pesponto,TNCV010,PRETO,39,36,F069 - CANO BAIXO PRETO,Finalizado,2026-04-02 18:27:17.714077+00,2026-04-02 18:28:37.659+00
Pesponto,TNCV010,PRETO,40,36,F069 - CANO BAIXO PRETO,Finalizado,2026-04-02 18:27:17.714077+00,2026-04-02 18:28:37.659+00
Pesponto,TNCV010,PRETO,41,36,F069 - CANO BAIXO PRETO,Finalizado,2026-04-02 18:27:17.714077+00,2026-04-02 18:28:37.659+00
Pesponto,TNCV010,PRETO,42,36,F069 - CANO BAIXO PRETO,Finalizado,2026-04-02 18:27:17.714077+00,2026-04-02 18:28:37.659+00
Pesponto,TNCV010,PRETO,43,36,F069 - CANO BAIXO PRETO,Finalizado,2026-04-02 18:27:17.714077+00,2026-04-02 18:28:37.659+00
Pesponto,TNCV010,PRETO,44,36,F069 - CANO BAIXO PRETO,Finalizado,2026-04-02 18:27:17.714077+00,2026-04-02 18:28:37.659+00
Pesponto,TNCV010,BRANCO,34,36,F070 - CANO BAIXO BRANCO,Finalizado,2026-04-02 18:27:51.634444+00,2026-04-02 18:28:34.245+00
Pesponto,TNCV010,BRANCO,35,36,F070 - CANO BAIXO BRANCO,Finalizado,2026-04-02 18:27:51.634444+00,2026-04-02 18:28:34.245+00
Pesponto,TNCV010,BRANCO,36,36,F070 - CANO BAIXO BRANCO,Finalizado,2026-04-02 18:27:51.634444+00,2026-04-02 18:28:34.245+00
Pesponto,TNCV010,BRANCO,37,36,F070 - CANO BAIXO BRANCO,Finalizado,2026-04-02 18:27:51.634444+00,2026-04-02 18:28:34.245+00
Pesponto,TNCV010,BRANCO,38,36,F070 - CANO BAIXO BRANCO,Finalizado,2026-04-02 18:27:51.634444+00,2026-04-02 18:28:34.245+00
Pesponto,TNCV010,BRANCO,39,36,F070 - CANO BAIXO BRANCO,Finalizado,2026-04-02 18:27:51.634444+00,2026-04-02 18:28:34.245+00
Pesponto,TNCV010,BRANCO,40,36,F070 - CANO BAIXO BRANCO,Finalizado,2026-04-02 18:27:51.634444+00,2026-04-02 18:28:34.245+00
Pesponto,TNCV010,BRANCO,41,36,F070 - CANO BAIXO BRANCO,Finalizado,2026-04-02 18:27:51.634444+00,2026-04-02 18:28:34.245+00
Pesponto,TNCV010,BRANCO,42,36,F070 - CANO BAIXO BRANCO,Finalizado,2026-04-02 18:27:51.634444+00,2026-04-02 18:28:34.245+00
Pesponto,TNCV010,BRANCO,43,36,F070 - CANO BAIXO BRANCO,Finalizado,2026-04-02 18:27:51.634444+00,2026-04-02 18:28:34.245+00
Pesponto,TNCV010,BRANCO,44,36,F070 - CANO BAIXO BRANCO,Finalizado,2026-04-02 18:27:51.634444+00,2026-04-02 18:28:34.245+00
Pesponto,BTCV010,BORDO,34,24,F071 - CANO ALTO BORDO,Finalizado,2026-04-02 18:29:24.858404+00,2026-04-02 22:58:16.736+00
Pesponto,BTCV010,BORDO,35,24,F071 - CANO ALTO BORDO,Finalizado,2026-04-02 18:29:24.858404+00,2026-04-02 22:58:16.736+00
Pesponto,BTCV010,BORDO,36,24,F071 - CANO ALTO BORDO,Finalizado,2026-04-02 18:29:24.858404+00,2026-04-02 22:58:16.736+00
Pesponto,BTCV010,BORDO,37,24,F071 - CANO ALTO BORDO,Finalizado,2026-04-02 18:29:24.858404+00,2026-04-02 22:58:16.736+00
Pesponto,BTCV010,BORDO,38,24,F071 - CANO ALTO BORDO,Finalizado,2026-04-02 18:29:24.858404+00,2026-04-02 22:58:16.736+00
Pesponto,BTCV010,BORDO,39,24,F071 - CANO ALTO BORDO,Finalizado,2026-04-02 18:29:24.858404+00,2026-04-02 22:58:16.736+00
Pesponto,BTCV010,BORDO,40,24,F071 - CANO ALTO BORDO,Finalizado,2026-04-02 18:29:24.858404+00,2026-04-02 22:58:16.736+00
Pesponto,BTCV010,BORDO,41,24,F071 - CANO ALTO BORDO,Finalizado,2026-04-02 18:29:24.858404+00,2026-04-02 22:58:16.736+00
Pesponto,BTCV010,BORDO,42,24,F071 - CANO ALTO BORDO,Finalizado,2026-04-02 18:29:24.858404+00,2026-04-02 22:58:16.736+00
Pesponto,BTCV010,BORDO,43,24,F071 - CANO ALTO BORDO,Finalizado,2026-04-02 18:29:24.858404+00,2026-04-02 22:58:16.736+00
Pesponto,BTCV010,BORDO,44,24,F071 - CANO ALTO BORDO,Finalizado,2026-04-02 18:29:24.858404+00,2026-04-02 22:58:16.736+00
Pesponto,BTCV010,BORDO,34,24,F072 - CANO ALTO BORDO,Em aberto,2026-04-02 18:29:52.229812+00,
Pesponto,BTCV010,BORDO,35,24,F072 - CANO ALTO BORDO,Em aberto,2026-04-02 18:29:52.229812+00,
Pesponto,BTCV010,BORDO,36,24,F072 - CANO ALTO BORDO,Em aberto,2026-04-02 18:29:52.229812+00,
Pesponto,BTCV010,BORDO,37,24,F072 - CANO ALTO BORDO,Em aberto,2026-04-02 18:29:52.229812+00,
Pesponto,BTCV010,BORDO,38,24,F072 - CANO ALTO BORDO,Em aberto,2026-04-02 18:29:52.229812+00,
Pesponto,BTCV010,BORDO,39,24,F072 - CANO ALTO BORDO,Em aberto,2026-04-02 18:29:52.229812+00,
Pesponto,BTCV010,BORDO,40,24,F072 - CANO ALTO BORDO,Em aberto,2026-04-02 18:29:52.229812+00,
Pesponto,BTCV010,BORDO,41,24,F072 - CANO ALTO BORDO,Em aberto,2026-04-02 18:29:52.229812+00,
Pesponto,BTCV010,BORDO,42,24,F072 - CANO ALTO BORDO,Em aberto,2026-04-02 18:29:52.229812+00,
Pesponto,BTCV010,BORDO,43,24,F072 - CANO ALTO BORDO,Em aberto,2026-04-02 18:29:52.229812+00,
Pesponto,BTCV010,BORDO,44,24,F072 - CANO ALTO BORDO,Em aberto,2026-04-02 18:29:52.229812+00,
Pesponto,TNCV010,PRETO,34,24,F073 - CANO BAIXO PRETO,Em aberto,2026-04-02 18:33:20.332064+00,
Pesponto,TNCV010,PRETO,35,24,F073 - CANO BAIXO PRETO,Em aberto,2026-04-02 18:33:20.332064+00,
Pesponto,TNCV010,PRETO,36,24,F073 - CANO BAIXO PRETO,Em aberto,2026-04-02 18:33:20.332064+00,
Pesponto,TNCV010,PRETO,37,24,F073 - CANO BAIXO PRETO,Em aberto,2026-04-02 18:33:20.332064+00,
Pesponto,TNCV010,PRETO,38,24,F073 - CANO BAIXO PRETO,Em aberto,2026-04-02 18:33:20.332064+00,
Pesponto,TNCV010,PRETO,39,24,F073 - CANO BAIXO PRETO,Em aberto,2026-04-02 18:33:20.332064+00,
Pesponto,TNCV010,PRETO,40,24,F073 - CANO BAIXO PRETO,Em aberto,2026-04-02 18:33:20.332064+00,
Pesponto,TNCV010,PRETO,41,24,F073 - CANO BAIXO PRETO,Em aberto,2026-04-02 18:33:20.332064+00,
Pesponto,TNCV010,PRETO,42,24,F073 - CANO BAIXO PRETO,Em aberto,2026-04-02 18:33:20.332064+00,
Pesponto,TNCV010,PRETO,43,24,F073 - CANO BAIXO PRETO,Em aberto,2026-04-02 18:33:20.332064+00,
Pesponto,TNCV010,PRETO,44,24,F073 - CANO BAIXO PRETO,Em aberto,2026-04-02 18:33:20.332064+00,
Pesponto,BTCV010,PRETO,34,36,F074 - CANO ALTO PRETO,Em aberto,2026-04-02 18:33:58.993201+00,
Pesponto,BTCV010,PRETO,35,36,F074 - CANO ALTO PRETO,Em aberto,2026-04-02 18:33:58.993201+00,
Pesponto,BTCV010,PRETO,36,36,F074 - CANO ALTO PRETO,Em aberto,2026-04-02 18:33:58.993201+00,
Pesponto,BTCV010,PRETO,37,36,F074 - CANO ALTO PRETO,Em aberto,2026-04-02 18:33:58.993201+00,
Pesponto,BTCV010,PRETO,38,36,F074 - CANO ALTO PRETO,Em aberto,2026-04-02 18:33:58.993201+00,
Pesponto,BTCV010,PRETO,39,36,F074 - CANO ALTO PRETO,Em aberto,2026-04-02 18:33:58.993201+00,
Pesponto,BTCV010,PRETO,40,36,F074 - CANO ALTO PRETO,Em aberto,2026-04-02 18:33:58.993201+00,
Pesponto,BTCV010,PRETO,41,36,F074 - CANO ALTO PRETO,Em aberto,2026-04-02 18:33:58.993201+00,
Pesponto,BTCV010,PRETO,42,36,F074 - CANO ALTO PRETO,Em aberto,2026-04-02 18:33:58.993201+00,
Pesponto,BTCV010,PRETO,43,36,F074 - CANO ALTO PRETO,Em aberto,2026-04-02 18:33:58.993201+00,
Pesponto,BTCV010,PRETO,44,36,F074 - CANO ALTO PRETO,Em aberto,2026-04-02 18:33:58.993201+00,
Pesponto,TNCV010,ONCA,37,12,F075 - CB ONÇA,Em aberto,2026-04-02 18:34:35.163268+00,
Pesponto,BTCV010,BORDO,34,12,F076 - BORDO CANO ALTO,Em aberto,2026-04-02 18:35:01.771348+00,
Pesponto,BTCV010,BORDO,35,12,F076 - BORDO CANO ALTO,Em aberto,2026-04-02 18:35:01.771348+00,
Pesponto,BTCV010,BORDO,36,36,F076 - BORDO CANO ALTO,Em aberto,2026-04-02 18:35:01.771348+00,
Pesponto,BTCV010,BORDO,37,36,F076 - BORDO CANO ALTO,Em aberto,2026-04-02 18:35:01.771348+00,
Pesponto,BTCV010,BORDO,38,12,F076 - BORDO CANO ALTO,Em aberto,2026-04-02 18:35:01.771348+00,
Pesponto,BTCV010,BORDO,39,12,F076 - BORDO CANO ALTO,Em aberto,2026-04-02 18:35:01.771348+00,
Pesponto,BTCV010,BORDO,40,12,F076 - BORDO CANO ALTO,Em aberto,2026-04-02 18:35:01.771348+00,
Pesponto,CRVTNCV,BRANCO,34,36,F077 - COURINO BRANCO,Em aberto,2026-04-02 18:35:41.028662+00,
Pesponto,CRVTNCV,BRANCO,35,36,F077 - COURINO BRANCO,Em aberto,2026-04-02 18:35:41.028662+00,
Pesponto,CRVTNCV,BRANCO,36,48,F077 - COURINO BRANCO,Em aberto,2026-04-02 18:35:41.028662+00,
Pesponto,CRVTNCV,BRANCO,37,60,F077 - COURINO BRANCO,Em aberto,2026-04-02 18:35:41.028662+00,
Pesponto,CRVTNCV,BRANCO,38,36,F077 - COURINO BRANCO,Em aberto,2026-04-02 18:35:41.028662+00,
Pesponto,CRVTNCV,BRANCO,39,36,F077 - COURINO BRANCO,Em aberto,2026-04-02 18:35:41.028662+00,
Pesponto,TNCV010,PRETO,36,24,F078 - CANO BAIXO PRETO,Em aberto,2026-04-02 18:36:04.027703+00,
Pesponto,BTCV010,ALL BLACK,34,12,F079 - CANO ALTO ALL BLACK,Em aberto,2026-04-02 18:36:30.626911+00,
Pesponto,BTCV010,ALL BLACK,35,36,F079 - CANO ALTO ALL BLACK,Em aberto,2026-04-02 18:36:30.626911+00,
Pesponto,BTCV010,ALL BLACK,36,48,F079 - CANO ALTO ALL BLACK,Em aberto,2026-04-02 18:36:30.626911+00,
Pesponto,BTCV010,ALL BLACK,37,48,F079 - CANO ALTO ALL BLACK,Em aberto,2026-04-02 18:36:30.626911+00,
Pesponto,BTCV010,ALL BLACK,38,36,F079 - CANO ALTO ALL BLACK,Em aberto,2026-04-02 18:36:30.626911+00,
Pesponto,BTCV010,ALL BLACK,39,60,F079 - CANO ALTO ALL BLACK,Em aberto,2026-04-02 18:36:30.626911+00,
Pesponto,BTCV010,MARROM,34,24,F080 - CANO ALTO MARROM,Em aberto,2026-04-02 18:37:10.06233+00,
Pesponto,BTCV010,MARROM,44,12,F080 - CANO ALTO MARROM,Em aberto,2026-04-02 18:37:10.06233+00,
Pesponto,TNCV010,PRETO,36,36,F081 - CANO BAIXO PRETO,Em aberto,2026-04-02 18:37:47.382492+00,
Pesponto,CRVTNCV,CINZA,40,12,F081 - COURINO CINZA,Em aberto,2026-04-02 18:38:04.348+00,
Pesponto,CRVTNCV,BRANCO,34,24,F081 - COURINO BRANCO,Em aberto,2026-04-02 18:38:30.3903+00,
Pesponto,CRVTNCV,BRANCO,35,48,F081 - COURINO BRANCO,Em aberto,2026-04-02 18:38:30.3903+00,
Pesponto,CRVTNCV,BRANCO,36,48,F081 - COURINO BRANCO,Em aberto,2026-04-02 18:38:30.3903+00,
Pesponto,CRVTNCV,BRANCO,37,60,F081 - COURINO BRANCO,Em aberto,2026-04-02 18:38:30.3903+00,
Pesponto,CRVTNCV,BRANCO,38,48,F081 - COURINO BRANCO,Em aberto,2026-04-02 18:38:30.3903+00,
Pesponto,CRVTNCV,BRANCO,39,24,F081 - COURINO BRANCO,Em aberto,2026-04-02 18:38:30.3903+00,
Pesponto,BTCV010,BORDO,34,36,F082 - BORDO CANO ALTO,Em aberto,2026-04-02 18:39:21.70362+00,
Pesponto,BTCV010,BORDO,35,36,F082 - BORDO CANO ALTO,Em aberto,2026-04-02 18:39:21.70362+00,
Pesponto,BTCV010,BORDO,36,36,F082 - BORDO CANO ALTO,Em aberto,2026-04-02 18:39:21.70362+00,
Pesponto,BTCV010,BORDO,37,36,F082 - BORDO CANO ALTO,Em aberto,2026-04-02 18:39:21.70362+00,
Pesponto,BTCV010,BORDO,38,36,F082 - BORDO CANO ALTO,Em aberto,2026-04-02 18:39:21.70362+00,
Pesponto,BTCV010,BORDO,39,36,F082 - BORDO CANO ALTO,Em aberto,2026-04-02 18:39:21.70362+00,
Pesponto,BTCV010,BORDO,40,24,F082 - BORDO CANO ALTO,Em aberto,2026-04-02 18:39:21.70362+00,
Pesponto,BTCV010,BORDO,41,24,F082 - BORDO CANO ALTO,Em aberto,2026-04-02 18:39:21.70362+00,
Pesponto,BTCV010,BORDO,42,24,F082 - BORDO CANO ALTO,Em aberto,2026-04-02 18:39:21.70362+00,
Pesponto,BTCV010,BORDO,43,12,F082 - BORDO CANO ALTO,Em aberto,2026-04-02 18:39:21.70362+00,
Pesponto,BTCV010,BORDO,44,12,F082 - BORDO CANO ALTO,Em aberto,2026-04-02 18:39:21.70362+00,
Pesponto,BTCV010,ALL BLACK,34,36,F083 - CANO ALTO BLACK,Em aberto,2026-04-02 18:39:44.264513+00,
Pesponto,BTCV010,ALL BLACK,35,36,F083 - CANO ALTO BLACK,Em aberto,2026-04-02 18:39:44.264513+00,
Pesponto,BTCV010,ALL BLACK,36,36,F083 - CANO ALTO BLACK,Em aberto,2026-04-02 18:39:44.264513+00,
Pesponto,BTCV010,ALL BLACK,37,36,F083 - CANO ALTO BLACK,Em aberto,2026-04-02 18:39:44.264513+00,
Pesponto,BTCV010,ALL BLACK,38,36,F083 - CANO ALTO BLACK,Em aberto,2026-04-02 18:39:44.264513+00,
Pesponto,BTCV010,ALL BLACK,39,36,F083 - CANO ALTO BLACK,Em aberto,2026-04-02 18:39:44.264513+00,
Pesponto,BTCV010,ALL BLACK,40,24,F083 - CANO ALTO BLACK,Em aberto,2026-04-02 18:39:44.264513+00,
Pesponto,BTCV010,ALL BLACK,41,24,F083 - CANO ALTO BLACK,Em aberto,2026-04-02 18:39:44.264513+00,
Pesponto,BTCV010,ALL BLACK,42,24,F083 - CANO ALTO BLACK,Em aberto,2026-04-02 18:39:44.264513+00,
Pesponto,BTCV010,ALL BLACK,43,12,F083 - CANO ALTO BLACK,Em aberto,2026-04-02 18:39:44.264513+00,
Pesponto,BTCV010,ALL BLACK,44,12,F083 - CANO ALTO BLACK,Em aberto,2026-04-02 18:39:44.264513+00,
Pesponto,TNCV010,PRETO,39,12,F084 - CANO BAIXO PRETO,Em aberto,2026-04-02 18:43:13.589992+00,
Pesponto,TNCV010,PRETO,41,24,F084 - CANO BAIXO PRETO,Em aberto,2026-04-02 18:43:13.589992+00,
Pesponto,TNCV010,PRETO,42,84,F084 - CANO BAIXO PRETO,Em aberto,2026-04-02 18:43:13.589992+00,
Pesponto,TNCV010,PRETO,43,84,F084 - CANO BAIXO PRETO,Em aberto,2026-04-02 18:43:13.589992+00,
Pesponto,TNCV010,PRETO,44,48,F084 - CANO BAIXO PRETO,Em aberto,2026-04-02 18:43:13.589992+00,
Pesponto,TNCV010,AZUL MARINHO,43,12,F084 - CANO BAIXO AZUL MARINHO,Em aberto,2026-04-02 19:05:34.05629+00,
Pesponto,TNCV010,AZUL MARINHO,44,24,F084 - CANO BAIXO AZUL MARINHO,Em aberto,2026-04-02 19:05:34.05629+00,
